DATAFLOW,LAST UPDATE,freq,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Latvia,2017,40,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Latvia,2018,35,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Latvia,2019,36,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Latvia,2020,25,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Latvia,2021,26,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Latvia,2022,23,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Latvia,2023,29,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Montenegro,2014,5,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Montenegro,2015,5,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Montenegro,2016,4,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Montenegro,2017,12,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Montenegro,2018,4,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Montenegro,2019,10,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Montenegro,2020,9,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Montenegro,2021,9,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Montenegro,2022,3,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Montenegro,2023,5,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,North Macedonia,2014,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,North Macedonia,2015,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,North Macedonia,2016,18,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,North Macedonia,2017,30,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,North Macedonia,2018,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,North Macedonia,2019,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,North Macedonia,2020,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,North Macedonia,2021,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,North Macedonia,2022,0,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,North Macedonia,2023,1,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Malta,2014,14,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Malta,2015,14,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Malta,2016,16,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Malta,2017,16,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Malta,2018,19,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Malta,2019,19,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Malta,2020,35,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Malta,2021,4,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Malta,2022,2,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Malta,2023,3,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Netherlands,2014,452,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Netherlands,2015,401,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Netherlands,2016,407,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Netherlands,2017,402,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Netherlands,2018,386,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Netherlands,2019,410,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Netherlands,2020,440,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Netherlands,2021,457,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Netherlands,2022,473,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Netherlands,2023,442,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Norway,2014,3,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Norway,2015,5,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Norway,2016,2,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Norway,2017,9,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Norway,2018,4,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Norway,2019,5,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Norway,2020,8,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Norway,2021,7,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Norway,2022,4,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Norway,2023,7,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Poland,2014,3716,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Poland,2015,3154,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Poland,2016,2061,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Poland,2017,1969,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Poland,2018,1715,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Poland,2019,1609,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Poland,2020,1310,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Poland,2021,1311,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Poland,2022,1302,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Poland,2023,1510,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Portugal,2014,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Portugal,2015,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Portugal,2016,309,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Portugal,2017,313,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Portugal,2018,305,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Portugal,2019,273,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Portugal,2020,225,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Portugal,2021,243,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Portugal,2022,262,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Portugal,2023,293,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Romania,2014,296,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Romania,2015,300,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Romania,2016,387,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Romania,2017,375,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Romania,2018,270,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Romania,2019,292,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Romania,2020,244,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Romania,2021,218,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Romania,2022,240,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Romania,2023,208,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Serbia,2014,240,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Serbia,2015,219,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Serbia,2016,227,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Serbia,2017,228,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Serbia,2018,213,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Serbia,2019,227,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Serbia,2020,214,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Serbia,2021,183,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Serbia,2022,194,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Serbia,2023,183,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Sweden,2014,11,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Sweden,2015,18,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Sweden,2016,13,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Sweden,2017,24,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Sweden,2018,22,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Sweden,2019,23,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Sweden,2020,23,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Sweden,2021,27,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Sweden,2022,44,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Sweden,2023,81,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Slovenia,2014,5,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Slovenia,2015,3,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Slovenia,2016,8,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Slovenia,2017,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Slovenia,2018,28,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Slovenia,2019,25,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Slovenia,2020,22,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Slovenia,2021,13,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Slovenia,2022,12,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Slovenia,2023,14,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Slovakia,2014,90,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Slovakia,2015,86,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Slovakia,2016,76,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Slovakia,2017,72,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Slovakia,2018,83,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Slovakia,2019,73,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Slovakia,2020,71,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Slovakia,2021,51,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Slovakia,2022,50,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Slovakia,2023,36,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Türkiye,2014,1923,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Türkiye,2015,2247,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Türkiye,2016,2323,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Türkiye,2017,2758,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Türkiye,2018,2894,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Türkiye,2019,2491,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Türkiye,2020,1554,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Türkiye,2021,1775,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Türkiye,2022,2412,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Türkiye,2023,2511,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,England and Wales,2014,740,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,England and Wales,2015,680,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,England and Wales,2016,635,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,England and Wales,2017,649,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,England and Wales,2018,642,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,England and Wales,2019,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,England and Wales,2020,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,England and Wales,2021,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,England and Wales,2022,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,England and Wales,2023,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Scotland (NUTS 2021),2014,506,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Scotland (NUTS 2021),2015,447,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Scotland (NUTS 2021),2016,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Scotland (NUTS 2021),2017,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Scotland (NUTS 2021),2018,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Scotland (NUTS 2021),2019,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Scotland (NUTS 2021),2020,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Scotland (NUTS 2021),2021,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Scotland (NUTS 2021),2022,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Scotland (NUTS 2021),2023,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Northern Ireland (UK) (NUTS 2021),2014,0,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Northern Ireland (UK) (NUTS 2021),2015,0,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Northern Ireland (UK) (NUTS 2021),2016,0,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Northern Ireland (UK) (NUTS 2021),2017,0,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Northern Ireland (UK) (NUTS 2021),2018,0,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Northern Ireland (UK) (NUTS 2021),2019,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Northern Ireland (UK) (NUTS 2021),2020,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Northern Ireland (UK) (NUTS 2021),2021,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Northern Ireland (UK) (NUTS 2021),2022,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Northern Ireland (UK) (NUTS 2021),2023,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Kosovo*,2014,41,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Kosovo*,2015,41,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Kosovo*,2016,57,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Kosovo*,2017,36,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Kosovo*,2018,42,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Kosovo*,2019,40,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Kosovo*,2020,35,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Kosovo*,2021,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Kosovo*,2022,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Number,Kosovo*,2023,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Albania,2014,25.09,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Albania,2015,26.83,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Albania,2016,18.19,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Albania,2017,11.85,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Albania,2018,6.47,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Albania,2019,7.35,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Albania,2020,6.88,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Albania,2021,6.42,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Albania,2022,5.59,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Albania,2023,7.99,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Austria,2014,9.66,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Austria,2015,12.58,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Austria,2016,13.49,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Austria,2017,16.79,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Austria,2018,15.32,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Austria,2019,17.84,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Austria,2020,10.21,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Austria,2021,10.83,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Austria,2022,10.78,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Austria,2023,13.55,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Bosnia and Herzegovina,2014,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Bosnia and Herzegovina,2015,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Bosnia and Herzegovina,2016,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Bosnia and Herzegovina,2017,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Bosnia and Herzegovina,2018,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Bosnia and Herzegovina,2019,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Bosnia and Herzegovina,2020,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Bosnia and Herzegovina,2021,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Juvenile,Males,Per hundred thousand inhabitants,Bosnia and Herzegovina,2022,,,
