STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,age,Age class,sex,Sex,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,PL,Poland,2020,,1310,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,PL,Poland,2021,,1311,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,PL,Poland,2022,,1302,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,PL,Poland,2023,,1510,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,PT,Portugal,2016,,309,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,PT,Portugal,2017,,313,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,PT,Portugal,2018,,305,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,PT,Portugal,2019,,273,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,PT,Portugal,2020,,225,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,PT,Portugal,2021,,243,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,PT,Portugal,2022,,262,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,PT,Portugal,2023,,293,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,RO,Romania,2014,,296,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,RO,Romania,2015,,300,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,RO,Romania,2016,,387,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,RO,Romania,2017,,375,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,RO,Romania,2018,,270,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,RO,Romania,2019,,292,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,RO,Romania,2020,,244,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,RO,Romania,2021,,218,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,RO,Romania,2022,,240,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,RO,Romania,2023,,208,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SE,Sweden,2014,,11,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SE,Sweden,2015,,18,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SE,Sweden,2016,,13,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SE,Sweden,2017,,24,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SE,Sweden,2018,,22,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SE,Sweden,2019,,23,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SE,Sweden,2020,,23,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SE,Sweden,2021,,27,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SE,Sweden,2022,,44,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SE,Sweden,2023,,81,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SI,Slovenia,2014,,5,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SI,Slovenia,2015,,3,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SI,Slovenia,2016,,8,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SI,Slovenia,2018,,28,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SI,Slovenia,2019,,25,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SI,Slovenia,2020,,22,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SI,Slovenia,2021,,13,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SI,Slovenia,2022,,12,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SI,Slovenia,2023,,14,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SK,Slovakia,2014,,90,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SK,Slovakia,2015,,86,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SK,Slovakia,2016,,76,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SK,Slovakia,2017,,72,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SK,Slovakia,2018,,83,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SK,Slovakia,2019,,73,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SK,Slovakia,2020,,71,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SK,Slovakia,2021,,51,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SK,Slovakia,2022,,50,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,NR,Number,SK,Slovakia,2023,,36,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,AT,Austria,2014,,80,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,AT,Austria,2015,,110,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,AT,Austria,2016,,116,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,AT,Austria,2017,,142,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,AT,Austria,2018,,129,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,AT,Austria,2019,,147,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,AT,Austria,2020,,91,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,AT,Austria,2021,,96,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,AT,Austria,2022,,89,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,AT,Austria,2023,,119,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,BE,Belgium,2015,,14,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,BE,Belgium,2017,,0,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,BE,Belgium,2018,,0,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,BE,Belgium,2019,,0,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,BE,Belgium,2020,,0,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,BE,Belgium,2021,,0,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,BE,Belgium,2022,,0,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,BE,Belgium,2023,,0,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,BG,Bulgaria,2014,,63,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,BG,Bulgaria,2015,,46,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,BG,Bulgaria,2016,,27,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,BG,Bulgaria,2017,,30,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,BG,Bulgaria,2018,,27,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,BG,Bulgaria,2019,,20,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,BG,Bulgaria,2020,,30,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,BG,Bulgaria,2021,,15,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,BG,Bulgaria,2022,,10,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,BG,Bulgaria,2023,,8,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,CY,Cyprus,2014,,23,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,CY,Cyprus,2015,,24,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,CY,Cyprus,2016,,15,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,CY,Cyprus,2017,,21,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,CY,Cyprus,2018,,16,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,CY,Cyprus,2019,,25,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,CY,Cyprus,2020,,14,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,CY,Cyprus,2021,,30,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,CY,Cyprus,2022,,26,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,CY,Cyprus,2023,,26,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,CZ,Czechia,2014,,107,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,CZ,Czechia,2015,,98,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,CZ,Czechia,2016,,85,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,CZ,Czechia,2017,,74,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,CZ,Czechia,2018,,63,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,CZ,Czechia,2019,,61,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,CZ,Czechia,2020,,85,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,CZ,Czechia,2021,,66,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,CZ,Czechia,2022,,53,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,CZ,Czechia,2023,,90,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,DK,Denmark,2014,,9,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,DK,Denmark,2015,,6,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,DK,Denmark,2016,,16,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,DK,Denmark,2017,,9,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,DK,Denmark,2018,,12,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,DK,Denmark,2019,,9,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,DK,Denmark,2020,,6,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,DK,Denmark,2021,,9,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,DK,Denmark,2022,,10,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,DK,Denmark,2023,,10,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,EE,Estonia,2014,,33,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,EE,Estonia,2015,,24,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,EE,Estonia,2016,,29,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,EE,Estonia,2017,,20,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,EE,Estonia,2018,,14,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,EE,Estonia,2019,,15,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,EE,Estonia,2020,,5,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,EE,Estonia,2021,,5,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,EE,Estonia,2022,,3,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,EE,Estonia,2023,,1,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,EL,Greece,2014,,31,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,EL,Greece,2015,,13,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,EL,Greece,2016,,22,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,EL,Greece,2017,,13,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,EL,Greece,2018,,24,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,EL,Greece,2019,,30,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,EL,Greece,2020,,33,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,EL,Greece,2021,,32,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,EL,Greece,2022,,36,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,EL,Greece,2023,,30,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,ES,Spain,2014,,736,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,ES,Spain,2015,,669,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,ES,Spain,2016,,650,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,ES,Spain,2017,,630,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,ES,Spain,2018,,709,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,ES,Spain,2019,,816,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,ES,Spain,2020,,515,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,ES,Spain,2021,,883,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,ES,Spain,2022,,913,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,ES,Spain,2023,,854,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,FI,Finland,2014,,101,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,FI,Finland,2015,,89,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,FI,Finland,2016,,93,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,FI,Finland,2017,,98,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,FI,Finland,2018,,91,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,FI,Finland,2019,,73,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,FI,Finland,2020,,85,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,FI,Finland,2021,,82,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,FI,Finland,2022,,5,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,FI,Finland,2023,,15,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,FR,France,2014,,704,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,FR,France,2015,,708,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,FR,France,2016,,758,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,FR,France,2017,,772,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,FR,France,2018,,769,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,T,Total,NR,Number,FR,France,2019,,825,,,,,
